,1,2,3,4,5,6,7,8,9,10,sense,rhs
32,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,<=,3.0
33,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,<=,3.0
34,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,<=,3.0
35,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,<=,3.0
36,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,<=,3.0
37,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,<=,3.0
38,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,<=,3.0
39,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,<=,3.0
40,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,<=,3.0
41,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,<=,3.0
42,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,<=,4.0
43,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,<=,4.0
44,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,<=,4.0
45,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,<=,4.0
46,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,<=,4.0
47,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,<=,4.0
48,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,<=,4.0
49,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,<=,4.0
50,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,<=,4.0
51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,<=,4.0
52,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<=,4.0
53,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,<=,5.0
54,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,<=,5.0
55,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,<=,5.0
56,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,<=,5.0
57,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,<=,5.0
58,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,<=,5.0
59,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,<=,5.0
60,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,<=,5.0
61,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,<=,5.0
62,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,<=,5.0
63,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,<=,5.0
64,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,<=,5.0
65,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,<=,5.0
66,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,<=,5.0
67,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<=,5.0
68,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<=,5.0
69,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,<=,5.0
70,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,<=,6.0
71,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,<=,6.0
72,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,<=,6.0
73,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,<=,6.0
74,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,<=,6.0
75,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,<=,6.0
76,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,<=,6.0
77,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,<=,6.0
78,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,<=,6.0
79,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,<=,6.0
80,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,<=,6.0
81,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,<=,6.0
82,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,<=,6.0
83,2.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,<=,7.0
84,2.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,<=,7.0
85,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,<=,7.0
86,2.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,<=,7.0
87,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,<=,7.0
88,2.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,<=,7.0
89,2.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,<=,7.0
90,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,<=,7.0
91,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,<=,7.0
92,3.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,<=,7.0
93,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,<=,7.0
94,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,<=,7.0
95,2.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,<=,7.0
96,2.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,<=,7.0
97,2.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,<=,7.0
98,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,<=,7.0
99,3.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,<=,7.0
100,3.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,<=,7.0
101,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,<=,7.0
102,3.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,4.0,<=,8.0
103,3.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,3.0,4.0,<=,8.0
104,3.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,<=,8.0
105,3.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,<=,8.0
106,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,<=,8.0
107,3.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,<=,8.0
108,3.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,<=,8.0
109,2.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,<=,8.0
110,3.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,<=,8.0
111,3.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,<=,8.0
112,2.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,<=,8.0
113,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,<=,8.0
114,3.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,<=,8.0
115,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,<=,8.0
116,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,<=,8.0
117,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,<=,8.0
118,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,<=,8.0
119,3.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,<=,9.0
120,3.0,0.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,<=,9.0
121,3.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,<=,9.0
122,3.0,1.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,<=,9.0
123,4.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,<=,9.0
124,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,<=,9.0
125,3.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,<=,9.0
126,3.0,0.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,<=,9.0
127,3.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,2.0,4.0,<=,9.0
128,3.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,<=,9.0
129,3.0,1.0,4.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,<=,9.0
130,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,<=,9.0
131,3.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,<=,9.0
132,4.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,<=,9.0
133,3.0,0.0,4.0,1.0,3.0,4.0,2.0,0.0,3.0,5.0,<=,10.0
134,4.0,1.0,4.0,0.0,2.0,4.0,2.0,0.0,3.0,5.0,<=,10.0
135,3.0,1.0,4.0,1.0,3.0,4.0,2.0,0.0,3.0,4.0,<=,10.0
136,4.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,5.0,<=,10.0
137,3.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,<=,10.0
138,3.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,5.0,<=,10.0
139,4.0,0.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,<=,10.0
140,4.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,<=,10.0
141,3.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,<=,10.0
142,4.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,4.0,<=,10.0
143,3.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,<=,10.0
144,4.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,<=,10.0
145,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,<=,10.0
146,3.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,<=,10.0
147,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,<=,10.0
148,4.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,5.0,<=,11.0
149,4.0,0.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,5.0,<=,11.0
150,4.0,0.0,5.0,1.0,3.0,4.0,2.0,1.0,3.0,5.0,<=,11.0
151,4.0,1.0,5.0,1.0,3.0,4.0,2.0,0.0,3.0,5.0,<=,11.0
152,4.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,<=,11.0
153,4.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,4.0,<=,11.0
154,4.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,5.0,<=,11.0
155,4.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,3.0,5.0,<=,11.0
156,4.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,<=,11.0
157,4.0,1.0,5.0,0.0,3.0,5.0,2.0,0.0,4.0,6.0,<=,12.0
158,4.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,3.0,5.0,<=,12.0
159,4.0,0.0,5.0,1.0,3.0,5.0,2.0,1.0,4.0,6.0,<=,12.0
160,5.0,0.0,5.0,1.0,3.0,4.0,2.0,1.0,4.0,6.0,<=,12.0
161,4.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,5.0,<=,12.0
162,4.0,1.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,<=,12.0
163,4.0,1.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,5.0,<=,12.0
164,4.0,1.0,5.0,1.0,3.0,4.0,3.0,1.0,4.0,5.0,<=,12.0
165,5.0,1.0,5.0,1.0,3.0,4.0,3.0,1.0,3.0,5.0,<=,12.0
166,4.0,1.0,5.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,<=,12.0
167,5.0,2.0,6.0,0.0,3.0,5.0,2.0,0.0,4.0,5.0,<=,13.0
168,5.0,0.0,5.0,2.0,3.0,5.0,3.0,1.0,4.0,6.0,<=,13.0
169,4.0,0.0,5.0,2.0,4.0,5.0,2.0,1.0,4.0,6.0,<=,13.0
170,5.0,0.0,5.0,2.0,4.0,4.0,2.0,1.0,4.0,6.0,<=,13.0
171,4.0,1.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,<=,13.0
172,4.0,2.0,5.0,2.0,3.0,4.0,3.0,1.0,3.0,5.0,<=,13.0
173,5.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,5.0,<=,13.0
174,5.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,<=,13.0
175,5.0,1.0,5.0,2.0,3.0,5.0,3.0,1.0,4.0,5.0,<=,13.0
176,4.0,1.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,6.0,<=,13.0
177,4.0,1.0,5.0,2.0,4.0,5.0,2.0,1.0,4.0,5.0,<=,13.0
178,5.0,1.0,5.0,1.0,3.0,5.0,3.0,1.0,4.0,6.0,<=,13.0
179,5.0,1.0,5.0,2.0,3.0,5.0,3.0,2.0,4.0,6.0,<=,14.0
180,5.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,4.0,6.0,<=,14.0
181,5.0,1.0,5.0,2.0,4.0,5.0,3.0,1.0,4.0,6.0,<=,14.0
182,5.0,1.0,6.0,2.0,3.0,5.0,3.0,1.0,5.0,6.0,<=,14.0
183,5.0,1.0,6.0,2.0,4.0,5.0,2.0,1.0,4.0,6.0,<=,14.0
184,5.0,2.0,6.0,2.0,5.0,5.0,2.0,0.0,4.0,6.0,<=,15.0
185,5.0,0.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,7.0,<=,15.0
186,6.0,0.0,6.0,2.0,4.0,5.0,3.0,1.0,5.0,7.0,<=,15.0
187,5.0,1.0,6.0,2.0,3.0,5.0,4.0,2.0,5.0,6.0,<=,15.0
188,5.0,1.0,6.0,2.0,4.0,5.0,3.0,2.0,5.0,6.0,<=,15.0
189,5.0,2.0,6.0,2.0,3.0,5.0,4.0,1.0,4.0,6.0,<=,15.0
190,6.0,1.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,6.0,<=,15.0
191,6.0,1.0,5.0,2.0,4.0,5.0,3.0,2.0,4.0,6.0,<=,15.0
192,6.0,2.0,5.0,2.0,4.0,5.0,3.0,1.0,4.0,5.0,<=,15.0
193,5.0,1.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,6.0,<=,15.0
194,5.0,1.0,6.0,2.0,4.0,5.0,3.0,1.0,5.0,7.0,<=,15.0
195,5.0,1.0,6.0,2.0,3.0,5.0,4.0,1.0,4.0,7.0,<=,15.0
196,5.0,1.0,6.0,1.0,4.0,6.0,3.0,1.0,5.0,7.0,<=,15.0
197,6.0,2.0,7.0,1.0,4.0,6.0,3.0,0.0,5.0,7.0,<=,16.0
198,6.0,1.0,6.0,2.0,3.0,6.0,4.0,2.0,5.0,7.0,<=,16.0
199,6.0,1.0,6.0,2.0,4.0,6.0,3.0,2.0,5.0,7.0,<=,16.0
200,6.0,1.0,7.0,1.0,4.0,6.0,3.0,0.0,5.0,8.0,<=,16.0
201,6.0,1.0,6.0,2.0,4.0,6.0,4.0,1.0,5.0,7.0,<=,16.0
202,5.0,1.0,6.0,2.0,5.0,6.0,3.0,1.0,5.0,7.0,<=,16.0
203,6.0,1.0,7.0,2.0,4.0,6.0,3.0,1.0,5.0,7.0,<=,16.0
204,6.0,2.0,7.0,1.0,4.0,6.0,3.0,1.0,5.0,6.0,<=,16.0
205,6.0,0.0,7.0,2.0,5.0,6.0,2.0,2.0,5.0,8.0,<=,17.0
206,6.0,1.0,6.0,3.0,4.0,6.0,4.0,2.0,5.0,7.0,<=,17.0
207,6.0,1.0,7.0,2.0,4.0,6.0,4.0,2.0,6.0,7.0,<=,17.0
208,7.0,1.0,6.0,2.0,4.0,6.0,4.0,2.0,5.0,7.0,<=,17.0
209,6.0,1.0,7.0,2.0,5.0,6.0,3.0,2.0,5.0,7.0,<=,17.0
210,6.0,2.0,7.0,2.0,5.0,6.0,3.0,1.0,5.0,7.0,<=,17.0
211,6.0,1.0,7.0,2.0,5.0,6.0,3.0,1.0,5.0,8.0,<=,17.0
212,6.0,2.0,7.0,3.0,4.0,6.0,4.0,2.0,5.0,7.0,<=,18.0
213,6.0,1.0,7.0,3.0,4.0,6.0,4.0,2.0,5.0,8.0,<=,18.0
214,7.0,1.0,7.0,2.0,4.0,7.0,4.0,2.0,6.0,8.0,<=,18.0
215,6.0,1.0,7.0,2.0,5.0,7.0,3.0,2.0,6.0,8.0,<=,18.0
216,7.0,1.0,7.0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,<=,18.0
217,6.0,1.0,7.0,2.0,5.0,7.0,4.0,1.0,6.0,8.0,<=,18.0
218,7.0,1.0,7.0,2.0,5.0,6.0,4.0,1.0,6.0,8.0,<=,18.0
219,7.0,2.0,8.0,2.0,5.0,7.0,3.0,2.0,6.0,7.0,<=,19.0
220,7.0,1.0,7.0,3.0,4.0,7.0,5.0,2.0,6.0,8.0,<=,19.0
221,7.0,1.0,7.0,3.0,5.0,7.0,4.0,2.0,6.0,8.0,<=,19.0
222,7.0,1.0,8.0,2.0,5.0,7.0,4.0,2.0,6.0,8.0,<=,19.0
223,7.0,2.0,8.0,2.0,5.0,7.0,4.0,1.0,6.0,8.0,<=,19.0
224,7.0,1.0,8.0,2.0,5.0,7.0,4.0,1.0,6.0,9.0,<=,19.0
225,7.0,0.0,8.0,3.0,6.0,7.0,3.0,2.0,6.0,9.0,<=,20.0
226,7.0,2.0,8.0,3.0,4.0,7.0,5.0,2.0,6.0,8.0,<=,20.0
227,7.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,6.0,9.0,<=,20.0
228,7.0,1.0,8.0,2.0,5.0,8.0,4.0,2.0,7.0,9.0,<=,20.0
229,8.0,1.0,8.0,2.0,5.0,7.0,4.0,2.0,7.0,9.0,<=,20.0
230,8.0,0.0,9.0,2.0,5.0,8.0,4.0,2.0,7.0,10.0,<=,21.0
231,7.0,2.0,8.0,3.0,5.0,7.0,5.0,2.0,6.0,9.0,<=,21.0
232,8.0,2.0,9.0,2.0,5.0,8.0,4.0,2.0,7.0,8.0,<=,21.0
233,8.0,2.0,9.0,1.0,5.0,8.0,4.0,0.0,7.0,10.0,<=,21.0
234,8.0,1.0,8.0,3.0,5.0,8.0,5.0,2.0,7.0,9.0,<=,21.0
235,7.0,1.0,8.0,3.0,6.0,8.0,4.0,2.0,7.0,9.0,<=,21.0
236,8.0,1.0,8.0,3.0,6.0,7.0,4.0,2.0,7.0,9.0,<=,21.0
237,8.0,2.0,9.0,3.0,6.0,8.0,4.0,2.0,7.0,9.0,<=,22.0
238,8.0,1.0,9.0,3.0,6.0,8.0,4.0,2.0,7.0,10.0,<=,22.0
239,8.0,2.0,9.0,3.0,5.0,8.0,6.0,2.0,7.0,10.0,<=,23.0
240,9.0,2.0,10.0,2.0,6.0,8.0,5.0,2.0,7.0,9.0,<=,23.0
241,8.0,1.0,9.0,3.0,6.0,9.0,5.0,2.0,8.0,10.0,<=,23.0
242,9.0,1.0,9.0,3.0,6.0,8.0,5.0,2.0,8.0,10.0,<=,23.0
243,9.0,2.0,10.0,3.0,6.0,9.0,5.0,2.0,8.0,10.0,<=,24.0
244,9.0,1.0,10.0,3.0,6.0,9.0,5.0,2.0,8.0,11.0,<=,24.0
245,9.0,2.0,10.0,3.0,7.0,9.0,5.0,2.0,8.0,11.0,<=,25.0
246,9.0,2.0,10.0,4.0,6.0,9.0,6.0,3.0,8.0,11.0,<=,26.0
247,10.0,2.0,11.0,2.0,7.0,9.0,6.0,2.0,8.0,11.0,<=,26.0
248,10.0,2.0,11.0,3.0,7.0,10.0,6.0,2.0,9.0,12.0,<=,27.0
249,10.0,2.0,11.0,4.0,6.0,10.0,7.0,3.0,9.0,12.0,<=,28.0
250,11.0,2.0,12.0,4.0,8.0,11.0,6.0,3.0,10.0,13.0,<=,30.0
251,12.0,2.0,13.0,3.0,8.0,11.0,7.0,3.0,10.0,13.0,<=,31.0
252,12.0,2.0,13.0,4.0,8.0,12.0,7.0,3.0,11.0,14.0,<=,32.0
