,1,2,3,4,5,6,7,8,9,10,sense,rhs
32,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,<=,3.0
33,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,<=,3.0
34,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,<=,3.0
35,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,<=,4.0
36,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,<=,4.0
37,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,<=,4.0
38,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,<=,4.0
39,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,<=,4.0
40,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,<=,4.0
41,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,<=,4.0
42,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,<=,4.0
43,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,<=,4.0
44,4.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,<=,5.0
45,4.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,<=,5.0
46,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,<=,5.0
47,3.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,<=,5.0
48,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,<=,5.0
49,4.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,<=,6.0
50,4.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,<=,6.0
51,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,<=,6.0
52,5.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,3.0,<=,7.0
53,5.0,0.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,<=,7.0
54,4.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,<=,7.0
55,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,<=,7.0
56,6.0,0.0,5.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,<=,8.0
57,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,<=,8.0
58,5.0,0.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,<=,9.0
59,5.0,1.0,5.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,<=,9.0
60,5.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,<=,9.0
61,6.0,0.0,6.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,<=,10.0
62,6.0,1.0,6.0,5.0,3.0,0.0,2.0,2.0,1.0,3.0,<=,10.0
63,6.0,1.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,3.0,<=,10.0
64,7.0,0.0,6.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,<=,11.0
65,7.0,1.0,6.0,5.0,4.0,0.0,2.0,3.0,1.0,3.0,<=,11.0
66,8.0,0.0,7.0,6.0,4.0,1.0,2.0,3.0,1.0,4.0,<=,12.0
67,8.0,1.0,7.0,6.0,4.0,0.0,2.0,3.0,1.0,4.0,<=,12.0
68,13.0,1.0,13.0,11.0,8.0,1.0,5.0,5.0,3.0,5.0,<=,23.0
69,16.0,1.0,16.0,14.0,8.0,1.0,5.0,5.0,3.0,8.0,<=,26.0
70,19.0,1.0,16.0,14.0,11.0,1.0,5.0,8.0,3.0,8.0,<=,29.0
71,22.0,1.0,19.0,17.0,11.0,1.0,5.0,8.0,3.0,11.0,<=,32.0
