,1,2,3,4,5,6,7,8,9,10,sense,rhs
32,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,<=,3.0
33,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,<=,3.0
34,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,<=,3.0
35,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,<=,3.0
36,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,<=,3.0
37,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,<=,4.0
38,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,<=,4.0
39,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,<=,4.0
40,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,<=,4.0
41,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,<=,4.0
42,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,<=,4.0
43,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,<=,4.0
44,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,<=,4.0
45,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,<=,4.0
46,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,<=,4.0
47,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,<=,4.0
48,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,<=,4.0
49,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,<=,4.0
50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,<=,4.0
51,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<=,4.0
52,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,<=,4.0
53,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,<=,4.0
54,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,<=,4.0
55,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,<=,4.0
56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,<=,4.0
57,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,<=,4.0
58,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,<=,4.0
59,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,<=,4.0
60,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,<=,5.0
61,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,<=,5.0
62,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,<=,5.0
63,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,<=,5.0
64,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,<=,5.0
65,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,<=,5.0
66,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,<=,5.0
67,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,<=,5.0
68,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,<=,5.0
69,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,<=,5.0
70,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,<=,5.0
71,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,<=,5.0
72,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,<=,5.0
73,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,<=,5.0
74,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,<=,5.0
75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,<=,5.0
76,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,<=,6.0
77,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,<=,6.0
78,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,<=,6.0
79,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,<=,6.0
80,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,<=,6.0
81,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,<=,6.0
82,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,<=,6.0
83,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,<=,6.0
84,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,<=,6.0
85,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,<=,6.0
86,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,<=,6.0
87,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,<=,6.0
88,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,<=,6.0
89,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,<=,6.0
90,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,<=,6.0
91,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,<=,6.0
92,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,<=,6.0
93,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,<=,7.0
94,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,<=,7.0
95,2.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,<=,7.0
96,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,<=,7.0
97,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,<=,7.0
98,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,<=,7.0
99,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,<=,7.0
100,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,<=,7.0
101,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,<=,7.0
102,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,<=,7.0
103,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,<=,7.0
104,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,<=,7.0
105,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,<=,7.0
106,2.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,<=,7.0
107,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,<=,7.0
108,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,<=,7.0
109,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,<=,7.0
110,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,<=,7.0
111,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,<=,7.0
112,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,<=,7.0
113,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,<=,7.0
114,2.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,<=,8.0
115,2.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,<=,8.0
116,2.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,<=,8.0
117,2.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,<=,8.0
118,3.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,<=,8.0
119,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,<=,8.0
120,2.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,<=,8.0
121,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,<=,8.0
122,2.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,<=,8.0
123,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,<=,8.0
124,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,<=,8.0
125,2.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,<=,8.0
126,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,<=,8.0
127,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,<=,8.0
128,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,<=,8.0
129,2.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,<=,8.0
130,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,<=,8.0
131,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,<=,8.0
132,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,<=,8.0
133,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,<=,8.0
134,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,<=,8.0
135,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,<=,8.0
136,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,<=,8.0
137,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,<=,8.0
138,2.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,<=,9.0
139,2.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,<=,9.0
140,2.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,<=,9.0
141,2.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,<=,9.0
142,2.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,<=,9.0
143,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,3.0,<=,9.0
144,2.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,<=,9.0
145,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,<=,9.0
146,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,<=,9.0
147,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,<=,9.0
148,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,<=,9.0
149,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,<=,9.0
150,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,<=,9.0
151,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,<=,9.0
152,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,<=,9.0
153,2.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,4.0,<=,10.0
154,3.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,<=,10.0
155,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,<=,10.0
156,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,<=,10.0
157,3.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,4.0,<=,10.0
158,3.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,4.0,<=,10.0
159,3.0,4.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,<=,10.0
160,3.0,4.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,<=,10.0
161,3.0,4.0,2.0,0.0,3.0,1.0,3.0,1.0,2.0,3.0,<=,10.0
162,3.0,4.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,<=,10.0
163,2.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,<=,10.0
164,2.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,3.0,4.0,<=,10.0
165,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,<=,10.0
166,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,<=,10.0
167,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,<=,10.0
168,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,<=,10.0
169,3.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,4.0,<=,11.0
170,3.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,4.0,<=,11.0
171,3.0,4.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,<=,11.0
172,3.0,4.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,3.0,<=,11.0
173,2.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,4.0,<=,11.0
174,3.0,4.0,1.0,1.0,4.0,0.0,3.0,2.0,3.0,3.0,<=,11.0
175,3.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,<=,11.0
176,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,<=,11.0
177,3.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,<=,11.0
178,3.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,<=,11.0
179,3.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,<=,11.0
180,3.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,<=,11.0
181,4.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,<=,11.0
182,4.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,<=,11.0
183,4.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,<=,11.0
184,2.0,4.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,<=,11.0
185,3.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,<=,12.0
186,3.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,<=,12.0
187,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,<=,12.0
188,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,<=,12.0
189,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,<=,12.0
190,4.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,<=,12.0
191,3.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,<=,12.0
192,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,<=,12.0
193,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,<=,12.0
194,3.0,4.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,<=,12.0
195,3.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,<=,12.0
196,4.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,<=,13.0
197,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,<=,13.0
198,3.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,<=,13.0
199,3.0,4.0,2.0,1.0,4.0,2.0,3.0,2.0,3.0,5.0,<=,13.0
200,3.0,4.0,1.0,0.0,4.0,1.0,3.0,3.0,4.0,5.0,<=,13.0
201,3.0,4.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,4.0,<=,13.0
202,4.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,5.0,<=,13.0
203,4.0,5.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,<=,13.0
204,3.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,4.0,5.0,<=,13.0
205,3.0,4.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,5.0,<=,13.0
206,3.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,5.0,<=,13.0
207,4.0,4.0,3.0,0.0,4.0,2.0,4.0,2.0,3.0,5.0,<=,14.0
208,4.0,4.0,3.0,2.0,4.0,0.0,4.0,2.0,3.0,5.0,<=,14.0
209,4.0,5.0,2.0,0.0,4.0,2.0,4.0,3.0,3.0,4.0,<=,14.0
210,4.0,5.0,2.0,2.0,4.0,0.0,4.0,3.0,3.0,4.0,<=,14.0
211,4.0,5.0,3.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,<=,14.0
212,4.0,5.0,3.0,2.0,4.0,0.0,4.0,2.0,3.0,4.0,<=,14.0
213,3.0,4.0,3.0,0.0,4.0,2.0,3.0,2.0,4.0,5.0,<=,14.0
214,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,<=,14.0
215,4.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,5.0,<=,14.0
216,4.0,4.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,5.0,<=,14.0
217,3.0,5.0,2.0,2.0,5.0,1.0,4.0,2.0,3.0,4.0,<=,14.0
218,4.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,4.0,4.0,<=,14.0
219,4.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,3.0,5.0,<=,14.0
220,4.0,5.0,1.0,1.0,5.0,1.0,4.0,3.0,3.0,4.0,<=,14.0
221,4.0,5.0,3.0,0.0,4.0,2.0,5.0,2.0,3.0,5.0,<=,15.0
222,4.0,5.0,3.0,2.0,4.0,0.0,5.0,2.0,3.0,5.0,<=,15.0
223,4.0,4.0,3.0,2.0,5.0,1.0,3.0,3.0,4.0,4.0,<=,15.0
224,4.0,5.0,2.0,2.0,5.0,1.0,4.0,3.0,4.0,5.0,<=,15.0
225,4.0,4.0,2.0,1.0,5.0,2.0,4.0,3.0,4.0,5.0,<=,15.0
226,4.0,6.0,2.0,2.0,5.0,1.0,4.0,2.0,3.0,4.0,<=,15.0
227,4.0,5.0,2.0,1.0,5.0,1.0,5.0,3.0,3.0,5.0,<=,15.0
228,4.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,5.0,5.0,<=,15.0
229,4.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,<=,16.0
230,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,<=,16.0
231,4.0,5.0,3.0,1.0,5.0,3.0,4.0,3.0,3.0,5.0,<=,16.0
232,5.0,5.0,3.0,2.0,5.0,1.0,4.0,3.0,4.0,5.0,<=,16.0
233,4.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,5.0,5.0,<=,16.0
234,4.0,5.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,5.0,<=,16.0
235,4.0,5.0,3.0,1.0,5.0,2.0,4.0,2.0,4.0,6.0,<=,16.0
236,4.0,5.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,6.0,<=,16.0
237,4.0,5.0,2.0,1.0,5.0,1.0,4.0,3.0,5.0,6.0,<=,16.0
238,4.0,5.0,2.0,0.0,5.0,2.0,4.0,4.0,5.0,6.0,<=,17.0
239,5.0,5.0,3.0,2.0,6.0,2.0,4.0,3.0,4.0,5.0,<=,17.0
240,4.0,5.0,3.0,1.0,5.0,3.0,4.0,3.0,4.0,6.0,<=,17.0
241,5.0,6.0,3.0,1.0,5.0,2.0,5.0,3.0,4.0,6.0,<=,17.0
242,5.0,6.0,3.0,2.0,5.0,1.0,5.0,3.0,4.0,6.0,<=,17.0
243,5.0,5.0,3.0,2.0,5.0,2.0,5.0,4.0,4.0,6.0,<=,18.0
244,5.0,6.0,3.0,2.0,6.0,2.0,5.0,3.0,4.0,6.0,<=,18.0
245,6.0,6.0,3.0,2.0,5.0,2.0,5.0,3.0,4.0,6.0,<=,18.0
246,5.0,5.0,3.0,2.0,6.0,1.0,4.0,4.0,5.0,5.0,<=,18.0
247,5.0,7.0,3.0,2.0,6.0,1.0,5.0,2.0,4.0,5.0,<=,18.0
248,5.0,6.0,3.0,2.0,6.0,2.0,5.0,4.0,5.0,6.0,<=,19.0
249,5.0,6.0,4.0,1.0,6.0,3.0,5.0,3.0,4.0,6.0,<=,19.0
250,5.0,6.0,3.0,1.0,6.0,3.0,5.0,3.0,4.0,7.0,<=,19.0
251,5.0,6.0,3.0,2.0,6.0,1.0,4.0,4.0,6.0,6.0,<=,19.0
252,5.0,6.0,1.0,3.0,6.0,3.0,5.0,2.0,4.0,7.0,<=,19.0
253,5.0,6.0,3.0,2.0,6.0,2.0,6.0,4.0,5.0,7.0,<=,20.0
254,6.0,6.0,3.0,2.0,7.0,2.0,5.0,4.0,5.0,6.0,<=,20.0
255,6.0,7.0,3.0,2.0,6.0,2.0,6.0,3.0,5.0,7.0,<=,20.0
256,5.0,7.0,3.0,2.0,7.0,2.0,6.0,3.0,4.0,6.0,<=,20.0
257,7.0,6.0,3.0,2.0,5.0,2.0,6.0,3.0,4.0,7.0,<=,20.0
258,7.0,7.0,3.0,2.0,5.0,2.0,6.0,3.0,4.0,6.0,<=,20.0
259,5.0,6.0,4.0,1.0,6.0,3.0,5.0,3.0,5.0,7.0,<=,20.0
260,5.0,7.0,2.0,2.0,7.0,1.0,6.0,4.0,5.0,6.0,<=,20.0
261,6.0,6.0,4.0,3.0,7.0,2.0,5.0,4.0,5.0,6.0,<=,21.0
262,6.0,7.0,3.0,2.0,7.0,2.0,6.0,4.0,5.0,7.0,<=,21.0
263,6.0,8.0,2.0,2.0,7.0,1.0,6.0,4.0,5.0,6.0,<=,21.0
264,6.0,7.0,4.0,2.0,7.0,3.0,6.0,4.0,5.0,7.0,<=,22.0
265,7.0,7.0,4.0,3.0,6.0,2.0,6.0,4.0,5.0,7.0,<=,22.0
266,6.0,7.0,3.0,2.0,7.0,3.0,6.0,4.0,5.0,8.0,<=,22.0
267,6.0,7.0,3.0,2.0,7.0,2.0,7.0,4.0,5.0,8.0,<=,22.0
268,6.0,7.0,3.0,1.0,7.0,3.0,6.0,5.0,5.0,7.0,<=,22.0
269,6.0,7.0,4.0,1.0,7.0,3.0,6.0,3.0,5.0,8.0,<=,22.0
270,7.0,8.0,4.0,2.0,7.0,2.0,7.0,4.0,5.0,8.0,<=,23.0
271,6.0,7.0,4.0,1.0,7.0,4.0,6.0,4.0,5.0,8.0,<=,23.0
272,7.0,7.0,4.0,3.0,8.0,3.0,6.0,4.0,6.0,8.0,<=,24.0
273,7.0,7.0,4.0,3.0,8.0,2.0,6.0,5.0,6.0,7.0,<=,24.0
274,7.0,8.0,4.0,2.0,8.0,3.0,7.0,5.0,6.0,8.0,<=,25.0
275,7.0,8.0,3.0,2.0,8.0,3.0,7.0,5.0,6.0,9.0,<=,25.0
276,8.0,8.0,4.0,3.0,8.0,3.0,7.0,5.0,6.0,9.0,<=,26.0
277,7.0,8.0,4.0,2.0,8.0,4.0,7.0,5.0,6.0,9.0,<=,26.0
278,7.0,8.0,4.0,2.0,8.0,3.0,8.0,5.0,6.0,9.0,<=,26.0
279,7.0,8.0,4.0,3.0,8.0,2.0,8.0,5.0,6.0,9.0,<=,26.0
280,7.0,9.0,3.0,2.0,9.0,2.0,8.0,5.0,6.0,8.0,<=,26.0
281,7.0,8.0,5.0,1.0,8.0,4.0,7.0,4.0,6.0,9.0,<=,26.0
282,8.0,8.0,4.0,3.0,9.0,3.0,7.0,5.0,7.0,9.0,<=,27.0
283,8.0,9.0,5.0,4.0,9.0,3.0,7.0,5.0,7.0,9.0,<=,28.0
